kode_prov,nama_prov,kode_cab,nama_cab,kode_kec,nama_kec,kode_kel,nama_kel,kode_tps,nama_tps,sumPartai,sumPartaiVotesAndCaleg,selisih,partai
73,SULAWESI SELATAN,7316,ENREKANG,731605,ALLA,7316052018,BOLANG,7316052018006,TPS 006,0,8,8,Demokrat
35,JAWA TIMUR,3517,JOMBANG,351707,MOJOWARNO,3517072019,WRINGINPITU,3517072019002,TPS 002,0,8,8,PERINDO
35,JAWA TIMUR,3520,MAGETAN,352004,TAKERAN,3520042020,MADIGONDO,3520042020003,TPS 003,0,8,8,Nasdem
35,JAWA TIMUR,3501,PACITAN,350110,TULAKAN,3501102015,WONOSIDI,3501102015002,TPS 002,0,8,8,Partai Ummat
33,JAWA TENGAH,3308,MAGELANG,330810,MERTOYUDAN,3308102007,BONDOWOSO,3308102007020,TPS 020,0,8,8,PKN
35,JAWA TIMUR,3578,KOTA SURABAYA,357806,SAWAHAN,3578061006,PAKIS,3578061006048,TPS 048,0,8,8,Partai Garuda
81,MALUKU,8101,MALUKU TENGAH,810109,BANDA,8101092007,SELAMON,8101092007005,TPS 005,0,8,8,PSI
35,JAWA TIMUR,3506,KEDIRI,350625,NGASEM,3506252004,GOGORANTE,3506252004007,TPS 007,0,8,8,Partai Ummat
35,JAWA TIMUR,3506,KEDIRI,350614,PAPAR,3506142011,MADURETNO,3506142011004,TPS 004,0,8,8,PKN
82,MALUKU UTARA,8272,KOTA TIDORE KEPULAUAN,827204,TIDORE SELATAN,8272041001,TOLOA,8272041001001,TPS 001,0,8,8,Partai Gelora
33,JAWA TENGAH,3313,KARANGANYAR,331315,MOJOGEDANG,3313152007,BUNTAR,3313152007008,TPS 008,0,8,8,PPP
35,JAWA TIMUR,3511,BONDOWOSO,351104,SUKOSARI,3511042003,PECALONGAN,3511042003007,TPS 007,0,8,8,PKS
73,SULAWESI SELATAN,7312,SOPPENG,731208,CITTA,7312082002,KAMPIRI,7312082002002,TPS 002,0,8,8,Partai Garuda
63,KALIMANTAN SELATAN,6310,TANAH BUMBU,631003,SUNGAI LOBAN,6310032006,MARGA MULYA,6310032006004,TPS 004,0,8,8,PBB
33,JAWA TENGAH,3311,SUKOHARJO,331104,SUKOHARJO,3311041013,BULAKREJO,3311041013008,TPS 008,0,8,8,Partai Garuda
32,JAWA BARAT,3209,CIREBON,320903,LOSARI,3209032007,KALIRAHAYU,3209032007022,TPS 022,0,8,8,Partai Garuda
64,KALIMANTAN TIMUR,6408,KUTAI TIMUR,640809,BENGALON,6408092006,SEPASO TIMUR,6408092006001,TPS 001,0,8,8,Partai Buruh
14,RIAU,1471,KOTA PEKANBARU,147112,RUMBAI,1471121001,MERANTI PANDAK,1471121001012,TPS 012,0,8,8,PKN
33,JAWA TENGAH,3322,SEMARANG,332219,UNGARAN TIMUR,3322191003,SUSUKAN,3322191003014,TPS 014,0,8,8,Hanura
53,NUSA TENGGARA TIMUR,5301,KUPANG,530126,AMFOANG TIMUR,5301262004,NETEMNANU UTARA,5301262004003,TPS 003,0,8,8,PKN
33,JAWA TENGAH,3310,KLATEN,331016,DELANGGU,3310162005,BOWAN,3310162005007,TPS 007,0,8,8,Partai Garuda
35,JAWA TIMUR,3517,JOMBANG,351703,NGORO,3517032005,NGORO,3517032005016,TPS 016,0,8,8,Partai Garuda
33,JAWA TENGAH,3313,KARANGANYAR,331301,JATIPURO,3313012002,JATIPURWO,3313012002009,TPS 009,0,8,8,Partai Garuda
35,JAWA TIMUR,3518,NGANJUK,351806,PRAMBON,3518062001,GONDANGLEGI,3518062001006,TPS 006,0,8,8,Partai Ummat
53,NUSA TENGGARA TIMUR,5303,TIMOR TENGAH UTARA,530308,INSANA,5303082024,FATOIN,5303082024003,TPS 003,0,8,8,Partai Gelora
64,KALIMANTAN TIMUR,6403,BERAU,640306,GUNUNG TABUR,6403062007,MERANCANG ULU,6403062007001,TPS 001,0,8,8,Partai Garuda
18,LAMPUNG,1806,TANGGAMUS,180613,SUMBEREJO,1806132013,SIDOREJO,1806132013006,TPS 006,5,8,3,PKS
18,LAMPUNG,1802,LAMPUNG TENGAH,180201,KALIREJO,1802012013,PONCO WARNO,1802012013011,TPS 011,0,8,8,Partai Garuda
18,LAMPUNG,1872,KOTA METRO,187204,METRO TIMUR,1872041003,IRING MULYO,1872041003013,TPS 013,0,8,8,Partai Buruh
35,JAWA TIMUR,3523,TUBAN,352311,SOKO,3523112010,MENTORO,3523112010009,TPS 009,0,8,8,Hanura
35,JAWA TIMUR,3577,KOTA MADIUN,357703,TAMAN,3577031008,DEMANGAN,3577031008017,TPS 017,0,8,8,Partai Ummat
36,BANTEN,3673,KOTA SERANG,367302,KASEMEN,3673021004,WARUNG JAUD,3673021004031,TPS 031,0,8,8,Partai Ummat
74,SULAWESI TENGGARA,7405,KONAWE SELATAN,740509,KOLONO,7405092008,TIRAOSU,7405092008001,TPS 001,0,8,8,PAN
35,JAWA TIMUR,3514,PASURUAN,351416,KRATON,3514162015,SELOTAMBAK,3514162015009,TPS 009,0,8,8,PKN
35,JAWA TIMUR,3508,LUMAJANG,350815,SUKODONO,3508152004,DAWUHAN LOR,3508152004021,TPS 021,0,8,8,PERINDO
14,RIAU,1401,KAMPAR,140114,RUMBIO JAYA,1401142003,ALAM PANJANG,1401142003007,TPS 007,0,8,8,PBB
35,JAWA TIMUR,3503,TRENGGALEK,350306,KARANGAN,3503062012,JATIPRAHU,3503062012014,TPS 014,0,8,8,Partai Gelora
11,ACEH,1111,BIREUEN,111107,GANDAPURA,1111072001,KEUDE LAPANG,1111072001002,TPS 002,0,8,8,PDIP
35,JAWA TIMUR,3529,SUMENEP,352914,DASUK,3529142003,BATUBELLAH BARAT,3529142003005,TPS 005,0,8,8,PKB
35,JAWA TIMUR,3518,NGANJUK,351816,REJOSO,3518162005,SIDOKARE,3518162005003,TPS 003,0,8,8,Partai Garuda
16,SUMATERA SELATAN,1607,BANYUASIN,160707,MUARA PADANG,1607072011,DAYA MAKMUR,1607072011004,TPS 004,0,8,8,PKN
35,JAWA TIMUR,3515,SIDOARJO,351509,TULANGAN,3515092015,KEPUHKEMIRI,3515092015016,TPS 016,0,8,8,Partai Garuda
11,ACEH,1106,ACEH BESAR,110607,DARUL IMARAH,1106072026,LAMPASI ENGKING,1106072026004,TPS 004,0,8,8,Partai Gelora
32,JAWA BARAT,3210,MAJALENGKA,321024,KASOKANDEL,3210242009,WANAJAYA,3210242009013,TPS 013,0,8,8,Nasdem
35,JAWA TIMUR,3514,PASURUAN,351402,TUTUR,3514022005,WONOSARI,3514022005016,TPS 016,0,8,8,Partai Buruh
35,JAWA TIMUR,3517,JOMBANG,351708,DIWEK,3517082005,GROGOL,3517082005023,TPS 023,2,8,6,PERINDO
33,JAWA TENGAH,3308,MAGELANG,330807,SAWANGAN,3308072007,BANYUROTO,3308072007013,TPS 013,0,8,8,Hanura
35,JAWA TIMUR,3503,TRENGGALEK,350301,PANGGUL,3503012002,TERBIS,3503012002006,TPS 006,0,8,8,PPP
52,NUSA TENGGARA BARAT,5202,LOMBOK TENGAH,520203,BATUKLIANG,5202032004,MANTANG,5202032004025,TPS 025,0,8,8,PSI
35,JAWA TIMUR,3512,SITUBONDO,351210,KAPONGAN,3512102003,PELEYAN,3512102003009,TPS 009,0,8,8,PBB
33,JAWA TENGAH,3324,KENDAL,332413,CEPIRING,3324132006,KARANGAYU,3324132006014,TPS 014,0,8,8,Partai Buruh
31,DKI JAKARTA,3171,KOTA ADM. JAKARTA PUSAT,317107,TANAH ABANG,3171071001,GELORA,3171071001005,TPS 005,0,8,8,PBB
32,JAWA BARAT,3212,INDRAMAYU,321228,KEDOKAN BUNDER,3212282003,KEDOKAN AGUNG,3212282003005,TPS 005,0,8,8,PSI
13,SUMATERA BARAT,1312,PASAMAN BARAT,131205,KINALI,1312052016,PADANG CANDUH,1312052016007,TPS 007,0,8,8,PBB
52,NUSA TENGGARA BARAT,5203,LOMBOK TIMUR,520317,LABUHAN HAJI,5203171004,TANJUNG,5203171004008,TPS 008,0,8,8,PKN
33,JAWA TENGAH,3306,PURWOREJO,330611,PITURUH,3306112045,KALIGONDANG,3306112045003,TPS 003,0,8,8,PKN
33,JAWA TENGAH,3302,BANYUMAS,330205,KEBASEN,3302052011,TUMIYANG,3302052011004,TPS 004,0,8,8,Partai Garuda
18,LAMPUNG,1871,KOTA BANDAR LAMPUNG,187113,KEMILING,1871131006,KEDAUNG,1871131006001,TPS 001,0,8,8,Partai Buruh
33,JAWA TENGAH,3315,GROBOGAN,331504,TOROH,3315042013,TAMBIREJO,3315042013016,TPS 016,0,8,8,Hanura
71,SULAWESI UTARA,7171,KOTA MANADO,717110,BUNAKEN KEPULAUAN,7171101001,BUNAKEN,7171101001003,TPS 003,0,8,8,Hanura
33,JAWA TENGAH,3319,KUDUS,331905,MEJOBO,3319052010,GOLANTEPUS,3319052010003,TPS 003,0,8,8,Partai Ummat
17,BENGKULU,1701,BENGKULU SELATAN,170105,KOTA MANNA,1701051017,PASAR BARU,1701051017008,TPS 008,0,8,8,PKN
33,JAWA TENGAH,3318,PATI,331808,JUWANA,3318082013,GADINGREJO,3318082013001,TPS 001,0,8,8,PPP
35,JAWA TIMUR,3510,BANYUWANGI,351024,LICIN,3510242003,LICIN,3510242003015,TPS 015,0,8,8,PBB
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340413,SLEMAN,3404132003,TRIDADI,3404132003041,TPS 041,0,8,8,Hanura
33,JAWA TENGAH,3313,KARANGANYAR,331310,TASIKMADU,3313102005,SURUH,3313102005004,TPS 004,0,8,8,PKN
35,JAWA TIMUR,3510,BANYUWANGI,351008,SRONO,3510082004,KEBAMAN,3510082004006,TPS 006,0,8,8,Partai Garuda
15,JAMBI,1571,KOTA JAMBI,157109,ALAM BARAJO,1571091007,PINANG MERAH,1571091007007,TPS 007,0,8,8,Partai Garuda
33,JAWA TENGAH,3322,SEMARANG,332212,BRINGIN,3322122014,SENDANG,3322122014008,TPS 008,0,8,8,PKS
35,JAWA TIMUR,3506,KEDIRI,350602,MOJO,3506022014,MOJO,3506022014004,TPS 004,0,8,8,Partai Buruh
33,JAWA TENGAH,3315,GROBOGAN,331512,GROBOGAN,3315122009,LEBAK,3315122009017,TPS 017,0,8,8,Partai Garuda
35,JAWA TIMUR,3505,BLITAR,350522,SELOPURO,3505222007,POPOH,3505222007003,TPS 003,0,8,8,PBB
18,LAMPUNG,1802,LAMPUNG TENGAH,180225,WAY SEPUTIH,1802252006,SANGGA BUANA,1802252006003,TPS 003,0,8,8,Partai Ummat
53,NUSA TENGGARA TIMUR,5318,SUMBA BARAT DAYA,531805,WEWEWA SELATAN,5318052012,MANDUNGO,5318052012002,TPS 002,0,8,8,Hanura
35,JAWA TIMUR,3514,PASURUAN,351412,GEMPOL,3514122004,KEPULUNGAN,3514122004005,TPS 005,0,8,8,Partai Gelora
14,RIAU,1402,INDRAGIRI HULU,140206,SIBERIDA,1402062010,SIBABAT,1402062010009,TPS 009,0,8,8,PKN
33,JAWA TENGAH,3324,KENDAL,332403,SUKOREJO,3324032017,SUKOREJO,3324032017028,TPS 028,0,8,8,PERINDO
18,LAMPUNG,1802,LAMPUNG TENGAH,180224,BUMI NABUNG,1802242005,BUMI NABUNG TIMUR,1802242005002,TPS 002,0,8,8,PPP
13,SUMATERA BARAT,1304,TANAH DATAR,130414,BATIPUAH SELATAN,1304142004,GUGUAK MALALO,1304142004002,TPS 002,0,8,8,PSI
35,JAWA TIMUR,3504,TULUNGAGUNG,350416,CAMPURDARAT,3504162007,PELEM,3504162007004,TPS 004,0,8,8,Partai Ummat
51,BALI,5102,TABANAN,510207,MARGA,5102072014,MARGA DAUH PURI,5102072014007,TPS 007,0,8,8,Demokrat
33,JAWA TENGAH,3374,KOTA SEMARANG,337415,NGALIYAN,3374151009,WONOSARI,3374151009014,TPS 014,0,8,8,Partai Garuda
32,JAWA BARAT,3274,KOTA CIREBON,327402,LEMAHWUNGKUK,3274021001,PEGAMBIRAN,3274021001001,TPS 001,0,8,8,Partai Ummat
35,JAWA TIMUR,3505,BLITAR,350515,GANDUSARI,3505152004,SUKOSEWU,3505152004033,TPS 033,0,8,8,Partai Garuda
35,JAWA TIMUR,3578,KOTA SURABAYA,357817,KENJERAN,3578171002,SIDOTOPO WETAN,3578171002020,TPS 020,0,8,8,Partai Ummat
32,JAWA BARAT,3201,BOGOR,320130,DRAMAGA,3201302006,PURWASARI,3201302006015,TPS 015,0,8,8,Partai Garuda
35,JAWA TIMUR,3523,TUBAN,352307,SINGGAHAN,3523072012,KEDUNGJAMBE,3523072012007,TPS 007,0,8,8,Partai Ummat
35,JAWA TIMUR,3517,JOMBANG,351707,MOJOWARNO,3517072006,MOJODUWUR,3517072006003,TPS 003,2,8,6,PKN
35,JAWA TIMUR,3503,TRENGGALEK,350305,TUGU,3503052013,NGLONGSOR,3503052013009,TPS 009,0,8,8,Partai Ummat
32,JAWA BARAT,3204,BANDUNG,320425,CICALENGKA,3204252008,PANENJOAN,3204252008042,TPS 042,0,8,8,PKN
62,KALIMANTAN TENGAH,6202,KOTAWARINGIN TIMUR,620210,ANTANG KALANG,6202102017,TUMBANG GAGU,6202102017001,TPS 001,0,8,8,PKN
33,JAWA TENGAH,3324,KENDAL,332403,SUKOREJO,3324032015,TAMPINGWINARNO,3324032015006,TPS 006,0,8,8,Partai Buruh
33,JAWA TENGAH,3328,TEGAL,332808,KEDUNGBANTENG,3328082004,KEDUNGBANTENG,3328082004009,TPS 009,0,8,8,PKN
33,JAWA TENGAH,3374,KOTA SEMARANG,337414,MIJEN,3374141002,BUBAKAN,3374141002007,TPS 007,0,8,8,Partai Garuda
33,JAWA TENGAH,3321,DEMAK,332110,MIJEN,3321102012,BAKUNG,3321102012005,TPS 005,0,8,8,PKN
18,LAMPUNG,1802,LAMPUNG TENGAH,180210,SEPUTIH BANYAK,1802102008,SETIA BHAKTI,1802102008013,TPS 013,0,8,8,Partai Garuda
35,JAWA TIMUR,3514,PASURUAN,351402,TUTUR,3514022006,GENDRO,3514022006009,TPS 009,0,8,8,PSI
32,JAWA BARAT,3207,CIAMIS,320733,SUKAMANTRI,3207332005,MEKARWANGI,3207332005004,TPS 004,0,8,8,Partai Gelora
33,JAWA TENGAH,3310,KLATEN,331008,JOGONALAN,3310082015,WONOBOYO,3310082015008,TPS 008,0,8,8,PKN
51,BALI,5107,KARANGASEM,510702,SIDEMEN,5107022006,SINDUWATI,5107022006009,TPS 009,0,8,8,PKB
13,SUMATERA BARAT,1372,KOTA SOLOK,137202,TANJUNG HARAPAN,1372021005,KAMPUNG JAWA,1372021005020,TPS 020,7,8,1,PPP
18,LAMPUNG,1803,LAMPUNG UTARA,180302,KOTABUMI,1803022012,BOJONG BARAT,1803022012004,TPS 004,0,8,8,PKN
35,JAWA TIMUR,3503,TRENGGALEK,350313,DURENAN,3503132012,MALASAN,3503132012014,TPS 014,0,8,8,Partai Buruh
32,JAWA BARAT,3201,BOGOR,320139,LEUWISADENG,3201392008,SIBANTENG,3201392008012,TPS 012,0,8,8,Partai Buruh
12,SUMATERA UTARA,1275,KOTA BINJAI,127505,BINJAI SELATAN,1275051004,RAMBUNG DALAM,1275051004011,TPS 011,0,8,8,Partai Garuda
33,JAWA TENGAH,3302,BANYUMAS,330206,KEMRANJEN,3302062013,PETARANGAN,3302062013001,TPS 001,0,8,8,Partai Buruh
32,JAWA BARAT,3203,CIANJUR,320322,AGRABINTA,3203222005,BOJONGKASO,3203222005007,TPS 007,0,8,8,Partai Ummat
73,SULAWESI SELATAN,7305,TAKALAR,730504,POLONGBANGKENG UTARA,7305042007,LASSANG,7305042007006,TPS 006,1,8,7,PPP
32,JAWA BARAT,3206,TASIKMALAYA,320632,CISAYONG,3206322010,PURWASARI,3206322010010,TPS 010,0,8,8,Partai Ummat
33,JAWA TENGAH,3312,WONOGIRI,331212,WONOGIRI,3312122013,WONOKERTO,3312122013017,TPS 017,0,8,8,Partai Garuda
21,KEPULAUAN RIAU,2172,KOTA TANJUNG PINANG,217202,TANJUNG PINANG TIMUR,2172021005,PINANG KENCANA,2172021005072,TPS 072,0,8,8,Partai Buruh
16,SUMATERA SELATAN,1672,KOTA PAGAR ALAM,167202,PAGAR ALAM SELATAN,1672021003,SIDOREJO,1672021003005,TPS 005,0,8,8,PERINDO
62,KALIMANTAN TENGAH,6211,PULANG PISAU,621101,PANDIH BATU,6211012008,PANGKOH SARI,6211012008001,TPS 001,0,8,8,PKS
35,JAWA TIMUR,3510,BANYUWANGI,351024,LICIN,3510242003,LICIN,3510242003003,TPS 003,0,8,8,Partai Ummat
13,SUMATERA BARAT,1303,SIJUNJUNG,130303,TANJUNG GADANG,1303032003,TARATAK BARU,1303032003004,TPS 004,0,8,8,PSI
13,SUMATERA BARAT,1308,PASAMAN,130814,RAO,1308142010,PADANG MANTINGGI UTARA,1308142010012,TPS 012,0,8,8,PERINDO
52,NUSA TENGGARA BARAT,5203,LOMBOK TIMUR,520304,SIKUR,5203042004,LOYOK,5203042004014,TPS 014,0,8,8,PAN
35,JAWA TIMUR,3574,KOTA PROBOLINGGO,357405,KEDOPOK,3574051005,KEDOPOK,3574051005010,TPS 010,0,8,8,PKN
36,BANTEN,3674,KOTA TANGERANG SELATAN,367402,SERPONG UTARA,3674021006,JELUPANG,3674021006071,TPS 071,0,8,8,PPP
33,JAWA TENGAH,3317,REMBANG,331709,KALIORI,3317092011,PENGKOL,3317092011002,TPS 002,0,8,8,PKN
53,NUSA TENGGARA TIMUR,5307,SIKKA,530705,ALOK,5307051009,KOTA UNENG,5307051009013,TPS 013,0,8,8,Partai Buruh
33,JAWA TENGAH,3315,GROBOGAN,331501,KEDUNGJATI,3315012009,PADAS,3315012009008,TPS 008,0,8,8,Partai Garuda
14,RIAU,1406, ROKAN HULU,140611,TANDUN,1406112001,TANDUN,1406112001006,TPS 006,0,8,8,Partai Buruh
32,JAWA BARAT,3202,SUKABUMI,320231,CARINGIN,3202312007,TALAGA,3202312007013,TPS 013,0,8,8,Partai Garuda
31,DKI JAKARTA,3101,ADM. KEP. SERIBU,310101,KEPULAUAN SERIBU UTARA,3101011002,PULAU KELAPA,3101011002903,TPS 903,0,8,8,Partai Ummat
13,SUMATERA BARAT,1305,PADANG PARIAMAN,130504,2 X 11 ENAM LINGKUANG,1305042004,SUNGAI ASAM,1305042004001,TPS 001,0,8,8,PSI
33,JAWA TENGAH,3324,KENDAL,332415,KENDAL,3324151013,PEKAUMAN,3324151013003,TPS 003,0,8,8,PBB
73,SULAWESI SELATAN,7302,BULUKUMBA,730202,UJUNG BULU,7302021005,BINTARORE,7302021005008,TPS 008,0,8,8,PERINDO
33,JAWA TENGAH,3315,GROBOGAN,331508,GABUS,3315082008,PANDANHARUM,3315082008020,TPS 020,0,8,8,PERINDO
11,ACEH,1175,KOTA SUBULUSSALAM,117505,LONGKIB,1175052008,DARUL AMAN,1175052008002,TPS 002,0,8,8,Partai Ummat
12,SUMATERA UTARA,1205,LANGKAT,120515,PANGKALAN SUSU,1205152008,PULAU KAMPAI,1205152008008,TPS 008,0,8,8,PSI
33,JAWA TENGAH,3318,PATI,331806,JAKEN,3318062017,SUMBEREJO,3318062017009,TPS 009,0,8,8,PBB
32,JAWA BARAT,3209,CIREBON,320905,BABAKAN,3209052006,BABAKAN GEBANG,3209052006008,TPS 008,0,8,8,Partai Buruh
63,KALIMANTAN SELATAN,6371,KOTA BANJARMASIN,637104,BANJARMASIN UTARA,6371041004,SUNGAI JINGAH,6371041004012,TPS 012,5,8,3,PDIP
35,JAWA TIMUR,3514,PASURUAN,351415,REMBANG,3514152013,ORO-ORO OMBOKULON,3514152013015,TPS 015,0,8,8,PKN
35,JAWA TIMUR,3502,PONOROGO,350201,SLAHUNG,3502012010,DURI,3502012010008,TPS 008,0,8,8,Partai Ummat
13,SUMATERA BARAT,1301,PESISIR SELATAN,130115,SILAUT,1301152006,TALANG BINJAI,1301152006002,TPS 002,0,8,8,Hanura
33,JAWA TENGAH,3309,BOYOLALI,330919,JUWANGI,3309192009,JUWANGI,3309192009003,TPS 003,0,8,8,PERINDO
62,KALIMANTAN TENGAH,6204,BARITO SELATAN,620403,KARAU KUALA,6204032003,TELUK BETUNG,6204032003001,TPS 001,0,8,8,Partai Ummat
32,JAWA BARAT,3211,SUMEDANG,321116,RANCAKALONG,3211162005,SUKAMAJU,3211162005003,TPS 003,0,8,8,PBB
35,JAWA TIMUR,3518,NGANJUK,351803,BERBEK,3518032008,SENGKUT,3518032008003,TPS 003,0,8,8,PBB
35,JAWA TIMUR,3529,SUMENEP,352913,PASONGSONGAN,3529132003,CAMPAKA,3529132003010,TPS 010,0,8,8,PPP
33,JAWA TENGAH,3314,SRAGEN,331411,SIDOHARJO,3314112012,PANDAK,3314112012004,TPS 004,0,8,8,Partai Gelora
33,JAWA TENGAH,3326,PEKALONGAN,332609,KESESI,3326092016,PONOLAWEN,3326092016001,TPS 001,0,8,8,PKS
51,BALI,5171,KOTA DENPASAR,517102,DENPASAR TIMUR,5171022002,SUMERTA KELOD,5171022002002,TPS 002,0,8,8,PPP
12,SUMATERA UTARA,1209,ASAHAN,120921,AEK SONGSONGAN,1209212008,SITUNJAK,1209212008001,TPS 001,0,8,8,Partai Gelora
61,KALIMANTAN BARAT,6112,KUBU RAYA,611201,SUNGAI RAYA,6112012005,TEBANG KACANG,6112012005018,TPS 018,0,8,8,Partai Buruh
35,JAWA TIMUR,3502,PONOROGO,350218,JENANGAN,3502181002,SINGOSAREN,3502181002004,TPS 004,0,8,8,Hanura
32,JAWA BARAT,3274,KOTA CIREBON,327401,KEJAKSAN,3274011001,KEJAKSAN,3274011001010,TPS 010,0,8,8,Hanura
18,LAMPUNG,1808,WAY KANAN,180815,UMPU SEMENGUK,1808152007,GEDUNG BATIN,1808152007003,TPS 003,0,8,8,PKS
35,JAWA TIMUR,3517,JOMBANG,351709,JOMBANG,3517092007,KEPATIHAN,3517092007012,TPS 012,0,8,8,PERINDO
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340410,KALASAN,3404102004,SELOMARTANI,3404102004018,TPS 018,0,8,8,Partai Gelora
12,SUMATERA UTARA,1214,NIAS SELATAN,121406,TELUK DALAM,1214062024,BAWOLOWALANI,1214062024001,TPS 001,0,8,8,Partai Garuda
33,JAWA TENGAH,3306,PURWOREJO,330605,KALIGESING,3306052011,PURBOWONO,3306052011003,TPS 003,0,8,8,Partai Garuda
32,JAWA BARAT,3206,TASIKMALAYA,320605,CIKATOMAS,3206052001,GUNUNGSARI,3206052001006,TPS 006,0,8,8,Partai Garuda
53,NUSA TENGGARA TIMUR,5301,KUPANG,530118,AMARASI SELATAN,5301182003,NEKMESE,5301182003002,TPS 002,0,8,8,PAN
12,SUMATERA UTARA,1208,SIMALUNGUN,120810,PAMATANG SIDAMANIK,1208101009,SIPOLHA HORISAN,1208101009005,TPS 005,0,8,8,PKN
32,JAWA BARAT,3203,CIANJUR,320321,SINDANGBARANG,3203212010,MEKARLAKSANA,3203212010011,TPS 011,0,8,8,Partai Buruh
18,LAMPUNG,1871,KOTA BANDAR LAMPUNG,187118,KEDAMAIAN,1871181005,KALIBALAU KENCANA,1871181005010,TPS 010,0,8,8,Partai Buruh
32,JAWA BARAT,3211,SUMEDANG,321122,CIMALAKA,3211222004,NALUK,3211222004009,TPS 009,0,8,8,PKS
35,JAWA TIMUR,3501,PACITAN,350111,NGADIROJO,3501112010,BODAG,3501112010006,TPS 006,0,8,8,Partai Ummat
73,SULAWESI SELATAN,7308,BONE,730802,KAHU,7308022010,BIRU,7308022010009,TPS 009,0,8,8,PKN
15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,1506042009,SERDANG JAYA,1506042009009,TPS 009,0,8,8,Partai Buruh
18,LAMPUNG,1801,LAMPUNG SELATAN,180110,PALAS,1801102018,BUMI ASIH,1801102018002,TPS 002,0,8,8,PKN
35,JAWA TIMUR,3521,NGAWI,352106,KWADUNGAN,3521062010,KWADUNGAN,3521062010004,TPS 004,0,8,8,PAN
33,JAWA TENGAH,3327,PEMALANG,332709,TAMAN,3327092012,PEDURUNGAN,3327092012015,TPS 015,0,8,8,PAN
31,DKI JAKARTA,3175,KOTA ADM. JAKARTA TIMUR,317508,MAKASAR,3175081003,KEBON PALA,3175081003087,TPS 087,4,8,4,Demokrat
33,JAWA TENGAH,3304,BANJARNEGARA,330414,PAGENTAN,3304142012,PAGENTAN,3304142012014,TPS 014,0,8,8,Partai Buruh
33,JAWA TENGAH,3310,KLATEN,331005,CAWAS,3310052009,PAKISAN,3310052009002,TPS 002,0,8,8,Partai Buruh
35,JAWA TIMUR,3514,PASURUAN,351413,BEJI,3514132011,KEDUNGBOTO,3514132011004,TPS 004,0,8,8,PBB
35,JAWA TIMUR,3505,BLITAR,350510,KANIGORO,3505102009,BANGGLE,3505102009023,TPS 023,0,8,8,PERINDO
35,JAWA TIMUR,3524,LAMONGAN,352407,BRONDONG,3524072009,SUMBERAGUNG,3524072009004,TPS 004,0,8,8,PKN
31,DKI JAKARTA,3172,KOTA ADM. JAKARTA UTARA,317204,CILINCING,3172041005,SEMPER TIMUR,3172041005082,TPS 082,0,8,8,PBB
51,BALI,5102,TABANAN,510204,KERAMBITAN,5102042015,TIMPAG,5102042015012,TPS 012,0,8,8,PPP
33,JAWA TENGAH,3320,JEPARA,332002,PECANGAAN,3320022006,TROSO,3320022006018,TPS 018,0,8,8,Partai Garuda
13,SUMATERA BARAT,1371,KOTA PADANG,137106,LUBUK BEGALUNG,1371061013,PAMPANGAN NAN XX,1371061013009,TPS 009,0,8,8,Hanura
32,JAWA BARAT,3214,PURWAKARTA,321401,PURWAKARTA,3214011007,CISEUREUH,3214011007004,TPS 004,0,8,8,PERINDO
71,SULAWESI UTARA,7171,KOTA MANADO,717106,SARIO,7171061006,TITIWUNGAN SELATAN,7171061006003,TPS 003,0,8,8,Partai Buruh
33,JAWA TENGAH,3302,BANYUMAS,330225,PURWOKERTO BARAT,3302251002,PASIR KIDUL,3302251002019,TPS 019,0,8,8,Partai Buruh
32,JAWA BARAT,3209,CIREBON,320916,DUKUPUNTANG,3209162001,BOBOS,3209162001011,TPS 011,0,8,8,Partai Gelora
18,LAMPUNG,1810,PRINGSEWU,181005,PAGELARAN,1810052003,WAY NGISON,1810052003003,TPS 003,0,8,8,Hanura
18,LAMPUNG,1871,KOTA BANDAR LAMPUNG,187107,TELUKBETUNG SELATAN,1871071013,GUNUNGMAS,1871071013002,TPS 002,0,8,8,Partai Ummat
35,JAWA TIMUR,3510,BANYUWANGI,351004,TEGALDLIMO,3510042005,TEGALDLIMO,3510042005022,TPS 022,0,8,8,PERINDO
61,KALIMANTAN BARAT,6112,KUBU RAYA,611201,SUNGAI RAYA,6112012005,TEBANG KACANG,6112012005018,TPS 018,0,8,8,Partai Gelora
36,BANTEN,3671,KOTA TANGERANG,367105,CIPONDOH,3671051003,CIPONDOH INDAH,3671051003069,TPS 069,0,8,8,Partai Buruh
35,JAWA TIMUR,3527,SAMPANG,352712,KETAPANG,3527122006,PANGEREMAN,3527122006013,TPS 013,0,8,8,PERINDO
33,JAWA TENGAH,3313,KARANGANYAR,331309,KARANGANYAR,3313091008,BEJEN,3313091008035,TPS 035,1,8,7,PKB
73,SULAWESI SELATAN,7312,SOPPENG,731202,LILIRAJA,7312022005,JAMPU,7312022005009,TPS 009,0,8,8,PERINDO
33,JAWA TENGAH,3324,KENDAL,332407,BOJA,3324072016,BEBENGAN,3324072016024,TPS 024,0,8,8,PAN
15,JAMBI,1508,BUNGO,150805,TANAH SEPENGGAL,1508052003,EMPELU,1508052003004,TPS 004,2,8,6,PSI
